"driver_id","numero_pedido","modo_pagamento","modal","regiao","data_pedido","id_entregador","endereco_origem","dt"
"100478054","faebef1a-fd53-4749-ae00-52d26cdb734e","ONLINE","MOTORCYCLE","ARAGUAINA","2023-10-06 19:59:22.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Águas Claras, 203, Loteamento Panorama, ARAGUAINA, BR","2023-10-06"
"100478054","da9f4f92-6ec5-4e29-bbbd-a33ed5df04ee","ONLINE","MOTORCYCLE","ARAGUAINA","2023-08-16 08:29:40.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Treze de Maio, 928, Setor Central, ARAGUAINA, BR","2023-08-16"
"100478054","cd5f9334-0c3a-443d-a7e9-d5aaae9430a5","ONLINE","MOTORCYCLE","ARAGUAINA","2023-08-16 17:13:35.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua 23, 0, Jardim dos Ipês I, ARAGUAINA, BR","2023-08-16"
"100478054","ab9e24d0-46e7-4ff7-b43f-8c4b8ef4d1a3","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-10-14 11:37:53.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","RUA F, 148, LOTEAMENTO MANOEL CARDOSO VILA CARDOSO, ARAGUAINA, BR","2023-10-14"
"100478054","503c4483-fb52-4a3c-92a7-1c99ff7ceeca","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-10-14 12:09:51.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Senador Bueno, 43, Loteamento Manoel Gomes da Cunha, ARAGUAINA, BR","2023-10-14"
"100478054","c6fbc281-d160-4d2b-b89e-479f3632e470","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-10-14 11:02:51.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Águas Claras, 276, Loteamento Panorama, ARAGUAINA, BR","2023-10-14"
"100478054","b4462de0-afc7-4f2d-b866-4f6408d304de","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-21 15:48:20.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua 7, 10, Setor Coimbra, ARAGUAINA, BR","2023-09-21"
"100478054","e7520f97-ed46-4af6-a36f-2aaa79451824","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-21 14:04:17.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Avenida Bernardo Sayão, 1899, Vila Cearense, ARAGUAINA, BR","2023-09-21"
"100478054","5444b7c7-5830-4a5e-a6be-d0aa16a7ec0a","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-21 20:30:32.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","AV JOSE DE BRITO SOARES 940 LT01A QD28, 940, Setor Anhanguera, ARAGUAINA, BR","2023-09-21"
"100478054","dcb6f394-5ca4-4f6d-89a2-34640b719eee","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-09-21 11:15:01.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","AV JOSÉ DE BRITO SOARES, 228, SETOR ANHANGÜERA, ARAGUAINA, BR","2023-09-21"
"100478054","b4eec3ae-bf39-41da-9c90-46e44725e3b7","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-09-21 16:18:06.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","avenida marginal neblina, 444, Setor Anhanguera, ARAGUAINA, BR","2023-09-21"
"100478054","dc1ff66e-035f-4cc3-babc-e8f51d2e51ba","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-09-21 21:34:41.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Santa Catarina, 462, Loteamento São Miguel, ARAGUAINA, BR","2023-09-21"
"100478054","f35678b8-5e45-4401-bdfa-01c93e6752b5","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-11 16:12:44.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","AV JOSE DE BRITO SOARES 940 LT01A QD28, 940, Setor Anhanguera, ARAGUAINA, BR","2023-09-11"
"100478054","47b82104-3206-48b3-81e6-17dc05f63e9a","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-11 14:37:23.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Prefeito João de Souza Lima, 694, São João, ARAGUAINA, BR","2023-09-11"
"100478054","8227a1b3-fbb9-4e87-a628-2544dff761c8","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-11 22:42:51.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Santa Catarina, 462, Loteamento São Miguel, ARAGUAINA, BR","2023-09-11"
"100478054","1e3a6aad-d123-4e3f-a380-acb7e5c2c0a0","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-11 14:40:14.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Prefeito João de Souza Lima, 694, São João, ARAGUAINA, BR","2023-09-11"
"100478054","56ba3c1a-a5a0-407d-88ac-67f0d37ae695","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-11 15:52:05.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua B, 14, Setor Rodoviário, ARAGUAINA, BR","2023-09-11"
"100478054","9beb7421-2419-40a9-b52f-c2fd3a0204b2","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-11 12:06:18.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","RUA F, 148, LOTEAMENTO MANOEL CARDOSO VILA CARDOSO, ARAGUAINA, BR","2023-09-11"
"100478054","bf1be6e2-e319-4039-8abc-440d426c5409","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-11 22:41:12.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Santa Catarina, 462, Loteamento São Miguel, ARAGUAINA, BR","2023-09-11"
"100478054","fa6c38eb-a17a-4ea2-9cde-cbe197acfc39","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-11 11:30:11.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Senador Bueno, 43, Loteamento Manoel Gomes da Cunha, ARAGUAINA, BR","2023-09-11"
"100478054","c598be7a-415e-42ec-8753-7d6622a6345c","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-11 12:07:56.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","RUA F, 148, LOTEAMENTO MANOEL CARDOSO VILA CARDOSO, ARAGUAINA, BR","2023-09-11"
"100478054","8937e077-9612-4cbb-aa1d-e1f6d050604f","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-11-02 11:50:36.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Av. Tocantins, 925, St. Central, ARAGUAINA, BR","2023-11-02"
"100478054","06f8e949-4380-4892-b6af-61fbdefa9ee6","ONLINE","MOTORCYCLE","ARAGUAINA","2023-11-02 11:12:35.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","RUA JOSE SOARES, 104, SETOR OESTE, ARAGUAINA, BR","2023-11-02"
"100478054","8b2ffa4e-05ef-4786-ba4f-b19e86e172c2","ONLINE","MOTORCYCLE","ARAGUAINA","2023-11-02 12:22:24.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Av: José de Brito Soares, 0, Setor anhanguera, ARAGUAINA, BR","2023-11-02"
"100478054","6ce29603-0945-4444-b302-0871da682381","ONLINE","MOTORCYCLE","ARAGUAINA","2023-11-02 18:27:53.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Av: José de Brito Soares, 0, Setor anhanguera, ARAGUAINA, BR","2023-11-02"
"100478054","39b61239-6369-453a-a851-0a7680912c5c","ONLINE","MOTORCYCLE","ARAGUAINA","2023-11-02 11:51:53.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Av. Tocantins, 925, St. Central, ARAGUAINA, BR","2023-11-02"
"100478054","201a6f82-e1ea-4b5c-abed-ad463ae0f2bd","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-11-02 18:21:39.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Av: José de Brito Soares, 0, Setor anhanguera, ARAGUAINA, BR","2023-11-02"
"100478054","99068879-e35e-40d4-bf93-7403e38d1703","ONLINE","MOTORCYCLE","ARAGUAINA","2023-11-02 17:29:51.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Avenida Marginal Neblina, 795, Loteamento Alaska, ARAGUAINA, BR","2023-11-02"
"100478054","d61eff3a-59b9-4b2e-9bd9-a552f4993cc7","ONLINE","MOTORCYCLE","ARAGUAINA","2023-11-02 19:47:56.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Antunes Almeida, 0, Setor Ana Maria, ARAGUAINA, BR","2023-11-02"
"100478054","b071a216-8e23-4877-9dbb-dfc678500b70","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-11-02 19:05:47.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Avenida Presidente Castelo Branco, 1584, Setor Brasil, ARAGUAINA, BR","2023-11-02"
"100478054","c1c5258a-bcae-4b4d-89d1-a360219d214a","ONLINE","MOTORCYCLE","ARAGUAINA","2023-11-02 08:06:39.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","RUA BUTIA, 21, SETOR TOCANTINS, ARAGUAINA, BR","2023-11-02"
"100478054","33707249-e40d-47f3-9968-46c74d3e3a2d","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-10-04 11:56:28.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua 4, 600, Dom Orione, ARAGUAINA, BR","2023-10-04"
"100478054","bd68e0be-3d90-4366-8235-1d836100ff32","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-10-04 12:23:12.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","AV JOSÉ DE BRITO SOARES, 228, SETOR ANHANGÜERA, ARAGUAINA, BR","2023-10-04"
"100478054","5ea0000f-83e6-47ee-a2f7-071918d81153","ONLINE","MOTORCYCLE","ARAGUAINA","2023-10-04 11:49:32.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua 4, 600, Dom Orione, ARAGUAINA, BR","2023-10-04"
"100478054","7d9b11c7-f0ed-4e4f-8f99-49cd2ee9b918","ONLINE","MOTORCYCLE","ARAGUAINA","2023-10-04 11:33:34.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Av: José de Brito Soares, 0, Setor anhanguera, ARAGUAINA, BR","2023-10-04"
"100478054","28843cd2-11b0-4425-b619-fb5a634cd589","ONLINE","MOTORCYCLE","ARAGUAINA","2023-10-04 08:23:48.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Avenida Cônego João Lima, 2203, Centro, ARAGUAINA, BR","2023-10-04"
"100478054","16b6e5df-1aad-4aa2-9e48-59cd7b6223a0","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 18:15:50.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Santa Catarina, 462, Loteamento São Miguel, ARAGUAINA, BR","2023-09-17"
"100478054","c16efe40-d810-4508-9a1b-d580ed211a04","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 12:38:30.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Cristalândia, 127, Loteamento São Francisco, ARAGUAINA, BR","2023-09-17"
"100478054","8116e284-81cc-4dc2-93af-ec97452cdfa6","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 18:18:24.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Santa Catarina, 462, Loteamento São Miguel, ARAGUAINA, BR","2023-09-17"
"100478054","fca3ca24-f1d6-4c61-ae35-c8016fd7c3f1","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 19:31:30.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","AV MARECHAL RONDON, 22, JARDIM FILADELFIA, ARAGUAINA, BR","2023-09-17"
"100478054","1f91ccb7-a17d-46a5-a278-7355e5105f7d","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 13:10:52.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Quadra QE 32, 41, Loteamento Jardim Boa Sorte, ARAGUAINA, BR","2023-09-17"
"100478054","d39117e9-3692-4746-b6e7-a3f0fff1b2b0","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 19:29:38.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","AV MARECHAL RONDON, 22, JARDIM FILADELFIA, ARAGUAINA, BR","2023-09-17"
"100478054","8ed22828-6ab2-4bff-8e33-d6d4d810e481","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 12:19:12.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Av. Tocantins, 925, St. Central, ARAGUAINA, BR","2023-09-17"
"100478054","bf96e074-2b19-4e8b-9420-4f5a48b6c526","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 16:24:45.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Av: José de Brito Soares, 0, Setor anhanguera, ARAGUAINA, BR","2023-09-17"
"100478054","60d567ce-9dea-4870-887d-6d05ae9d60b3","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 19:29:28.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","AVENIDA ANHANGUERA, 44, SETOR CARAJA, ARAGUAINA, BR","2023-09-17"
"100478054","8ecbb28f-8460-472f-aaa6-5df7e8ff13e5","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 16:14:28.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Bela Cicília, 0, Loteamento Panorama, ARAGUAINA, BR","2023-09-17"
"100478054","d174873f-2abd-4e50-b155-62674b9f6b19","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 14:53:08.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Buenos Aires, 829, Loteamento Martins Jorge, ARAGUAINA, BR","2023-09-17"
"100478054","a2f27d02-4140-4049-81ee-dce287b35514","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 16:32:08.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Prefeito João de Souza Lima, 694, São João, ARAGUAINA, BR","2023-09-17"
"100478054","eeacb142-cfbb-4224-91df-0e4b05de8c0f","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 17:14:10.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Treze de Maio, 928, Setor Central, ARAGUAINA, BR","2023-09-17"
"100478054","2d6ff680-1a4f-4e50-81d8-36cfeaba6b78","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 11:29:47.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Quadra QE 32, 41, Loteamento Jardim Boa Sorte, ARAGUAINA, BR","2023-09-17"
"100478054","b9e2f14e-7605-47a1-bee9-5d2569f5c6aa","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 12:23:30.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Av. Tocantins, 925, St. Central, ARAGUAINA, BR","2023-09-17"
"100478054","5580caed-e9bd-497e-91f3-d1f1ddaac247","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-17 15:18:42.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","RUA JOSÉ DE BRITO SOARES, 0, SETOR ANHANGUERA, ARAGUAINA, BR","2023-09-17"
"100478054","d2fcd2bc-8369-42e8-817f-482227bf3b62","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-16 20:42:56.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Dom Bosco, 1112, Senador, ARAGUAINA, BR","2023-09-16"
"100478054","e27aab78-78b0-4ea4-aefc-947d323642c8","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-16 20:30:11.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Dom Bosco, 1112, Senador, ARAGUAINA, BR","2023-09-16"
"100478054","67fbf581-fcdd-41a9-bd03-8b26f23d4dfe","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-16 19:13:03.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Santa Catarina, 462, Loteamento São Miguel, ARAGUAINA, BR","2023-09-16"
"100478054","9c45a324-97c0-422d-8879-1418cc9094ec","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-16 19:10:03.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Santa Catarina, 462, Loteamento São Miguel, ARAGUAINA, BR","2023-09-16"
"100478054","412c0ada-44c1-476b-b49a-979f2a53f7f2","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-16 15:46:44.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Sete de Setembro, 0, Setor Central, ARAGUAINA, BR","2023-09-16"
"100478054","ff523fb6-b1fb-4d62-8f1f-7771dc3f6cfb","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-16 19:57:45.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","AV MARECHAL RONDON, 22, JARDIM FILADELFIA, ARAGUAINA, BR","2023-09-16"
"100478054","df745edf-192d-4274-8412-71c274da4ef6","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-07 19:01:44.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","AV JOSE DE BRITO SOARES 940 LT01A QD28, 940, Setor Anhanguera, ARAGUAINA, BR","2023-09-07"
"100478054","578cd217-bdc0-43b3-84bd-ad24866f0c46","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-07 09:39:22.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","R BELA CICÍLIA, 31, LOTEAMENTO PANORAMA, ARAGUAINA, BR","2023-09-07"
"100478054","efee9b40-74bd-40ab-875f-72f01bfd9bc3","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-07 12:00:31.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Avenida Bernardo Sayão, 1899, Vila Cearense, ARAGUAINA, BR","2023-09-07"
"100478054","ae2a5a60-7258-41af-8358-69c8a40a7a5a","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-07 20:47:26.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Avenida Filadélfia, 86, Jardim Esplanada, ARAGUAINA, BR","2023-09-07"
"100478054","3a83cfc0-413c-40a2-b52a-7fc2cda47017","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-07 22:21:41.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Av: José de Brito Soares, 0, Setor anhanguera, ARAGUAINA, BR","2023-09-07"
"100478054","40821bde-db0c-4366-808d-eecf5730d4e7","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-07 19:47:38.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Avenida Anhangüera, 50, Setor Carajá, ARAGUAINA, BR","2023-09-07"
"100478054","40860ac1-bb34-42f6-b337-c84a23db15ae","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-07 19:27:55.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Avenida Anhangüera, 50, Setor Carajá, ARAGUAINA, BR","2023-09-07"
"100478054","aaa7f610-0887-4304-99ac-84a29a452709","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-07 22:24:26.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Av: José de Brito Soares, 0, Setor anhanguera, ARAGUAINA, BR","2023-09-07"
"100478054","feaa2d7e-358d-4f2b-95b9-ee4df86605fb","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-07 12:01:14.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Avenida Bernardo Sayão, 1899, Vila Cearense, ARAGUAINA, BR","2023-09-07"
"100478054","65422143-713c-41c4-a6b5-0c554b3957e3","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-07 21:51:53.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","AV MARECHAL RONDON, 22, JARDIM FILADELFIA, ARAGUAINA, BR","2023-09-07"
"100478054","16e6b25b-0b1c-4354-b824-2a3779cfe42d","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-07 09:19:03.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Alfredo Nasser Street, nº 16 - Centro, Araguaína - TO, 77805-080, 16, CENTRO, ARAGUAINA, BR","2023-09-07"
"100478054","00cec6fd-b375-476b-9dff-7bc8fc822136","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-07 21:09:48.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Avenida São Jorge, 1272, Jardim Esplanada, ARAGUAINA, BR","2023-09-07"
"100478054","24021345-af07-444a-815c-06682071e613","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-07 09:29:42.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","R BELA CICÍLIA, 31, LOTEAMENTO PANORAMA, ARAGUAINA, BR","2023-09-07"
"100478054","1130399c-23a2-4b01-9102-87c2769b6b38","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-07 19:42:26.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Avenida Anhangüera, 50, Setor Carajá, ARAGUAINA, BR","2023-09-07"
"100478054","8e22b85e-fe86-4dc0-9c6e-7f9b610d3e6c","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-09 14:56:20.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","RUA JOSÉ DE BRITO SOARES, 0, SETOR ANHANGUERA, ARAGUAINA, BR","2023-09-09"
"100478054","8fdbb9d2-478d-4a99-9269-b3deed26523b","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 19:05:50.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Prefeito João de Souza Lima, 694, São João, ARAGUAINA, BR","2023-09-30"
"100478054","b27f326e-76ea-49bb-9cc1-4851144af1ed","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 10:50:57.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","RUA F, 148, LOTEAMENTO MANOEL CARDOSO VILA CARDOSO, ARAGUAINA, BR","2023-09-30"
"100478054","462d1dfb-71a6-4481-89d3-fe1e641851b3","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 11:19:59.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","RUA QUATORZE DE DEZEMBRO, 167, Dom Orione, ARAGUAINA, BR","2023-09-30"
"100478054","db673114-fa96-4380-97f1-db4ea8e715ec","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 08:31:06.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","R BELA CICÍLIA, 31, LOTEAMENTO PANORAMA, ARAGUAINA, BR","2023-09-30"
"100478054","a24d27a4-c62a-4357-846e-810a5071e65e","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 19:12:31.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Prefeito João de Souza Lima, 694, São João, ARAGUAINA, BR","2023-09-30"
"100478054","5cf36711-ee2b-4767-9f7b-2cc28f8f84ba","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 11:44:29.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Águas Claras, 720, Loteamento Panorama, ARAGUAINA, BR","2023-09-30"
"100478054","07464037-2661-4b2c-a8be-b845dadd20f2","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 08:32:33.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","R BELA CICÍLIA, 31, LOTEAMENTO PANORAMA, ARAGUAINA, BR","2023-09-30"
"100478054","05e92168-f740-4c7d-adc1-bd4aa87e760a","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 12:47:23.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","RUA DOM BOSCO, 670, SENADOR, ARAGUAINA, BR","2023-09-30"
"100478054","ea82be4c-2f5d-47fe-9192-642120fbc72d","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 11:29:16.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Treze de Julho, 302, Vila Rosário, ARAGUAINA, BR","2023-09-30"
"100478054","774be928-69f3-4541-bec5-1b4ef7c0a1f0","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 14:02:52.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Cristalândia, 127, Loteamento São Francisco, ARAGUAINA, BR","2023-09-30"
"100478054","d1a3b4f6-7467-4fd1-bff7-0156b2237a2c","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 09:22:44.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Alfredo Nasser Street, nº 16 - Centro, Araguaína - TO, 77805-080, 16, CENTRO, ARAGUAINA, BR","2023-09-30"
"100478054","61c9ba58-3057-41bb-a320-20fdfa38b99d","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 12:29:04.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Avenida Prefeito João de Souza Lima, 923, Setor Carajá, ARAGUAINA, BR","2023-09-30"
"100478054","05d46a7e-c009-4466-a3c1-e3f950261bc7","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 10:36:39.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","RUA QUATORZE DE DEZEMBRO, 167, Dom Orione, ARAGUAINA, BR","2023-09-30"
"100478054","18b830bb-2de2-4794-a573-8f7d8b44b1d3","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 18:41:41.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Avenida Beira Lago, 8, Jardim Filadélfia, ARAGUAINA, BR","2023-09-30"
"100478054","4f954e4a-7333-4a5f-8a3a-0502a10b2bce","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 07:47:28.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","R BELA CICÍLIA, 31, LOTEAMENTO PANORAMA, ARAGUAINA, BR","2023-09-30"
"100478054","92627784-4ee4-4057-aa6a-28c6ea0aa2cc","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-09-30 11:20:36.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","RUA QUATORZE DE DEZEMBRO, 167, Dom Orione, ARAGUAINA, BR","2023-09-30"
"100478054","4ce5d1d4-f7c9-417d-a428-e412d621c523","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-26 15:38:35.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Prefeito João de Souza Lima, 694, São João, ARAGUAINA, BR","2023-09-26"
"100478054","4d69c11f-9f8b-41cd-94a5-d363a1cdd27e","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-26 14:26:00.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","avenida marginal neblina, 444, Setor Anhanguera, ARAGUAINA, BR","2023-09-26"
"100478054","071d570b-abf4-4e57-9c81-834bb1027158","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-26 21:38:39.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","AVENIDA ANHANGUERA, 44, SETOR CARAJA, ARAGUAINA, BR","2023-09-26"
"100478054","2903ebf5-afed-44fe-a7c9-8a36d7e42e2f","ONLINE","MOTORCYCLE","ARAGUAINA","2023-09-26 21:47:54.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","AVENIDA ANHANGUERA, 44, SETOR CARAJA, ARAGUAINA, BR","2023-09-26"
"100478054","45fd8453-29dd-4292-b70f-608e44ed59f4","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-09-26 14:18:02.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","avenida marginal neblina, 444, Setor Anhanguera, ARAGUAINA, BR","2023-09-26"
"100478054","d58dd314-a4bb-4e70-932c-890a77d08c36","OFFLINE","MOTORCYCLE","ARAGUAINA","2023-09-26 15:38:38.000","68c2cad5-d809-4167-b29e-2f3fcba43d90","Rua Prefeito João de Souza Lima, 694, São João, ARAGUAINA, BR","2023-09-26"
